Wiggle_Index,Date,Time,Genotype,Pesticide,Dose,Rep,Location
2.2039,04Mar21,10min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.4375,04Mar21,10min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
4.7261,04Mar21,10min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.4426,04Mar21,10min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
4.7412,04Mar21,10min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.7847,04Mar21,10min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
2.0211,04Mar21,10min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
7.6934,04Mar21,10min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
5.3433,04Mar21,10min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
4.7701,04Mar21,10min,HR > NULL,Malathion,40ppm,rep1,TopLeft
2.6841,04Mar21,10min,HR > NULL,Malathion,40ppm,rep2,TopLeft
3.5627,04Mar21,10min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.3224,04Mar21,10min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
3.9269,04Mar21,10min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.5821,04Mar21,10min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.9528,04Mar21,10min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
4.0608,04Mar21,10min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.8909,04Mar21,10min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.9963,04Mar21,10min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.2823,04Mar21,10min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
3.6328,04Mar21,10min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
6.2042,04Mar21,10min,TB > NULL,Malathion,40ppm,rep1,TopLeft
3.9949,04Mar21,10min,TB > NULL,Malathion,40ppm,rep2,TopLeft
3.4859,04Mar21,120min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.4109,04Mar21,120min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.7402,04Mar21,120min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
4.2621,04Mar21,120min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
0.9416,04Mar21,120min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
0.4551,04Mar21,120min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.1542,04Mar21,120min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.9646,04Mar21,120min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
0.9391,04Mar21,120min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.3872,04Mar21,120min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.8301,04Mar21,120min,HR > NULL,Malathion,40ppm,rep1,TopLeft
1.9491,04Mar21,120min,HR > NULL,Malathion,40ppm,rep2,TopLeft
1.9944,04Mar21,120min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.0196,04Mar21,120min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
0.8714,04Mar21,120min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
0.6916,04Mar21,120min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.0458,04Mar21,120min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.7149,04Mar21,120min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.2848,04Mar21,120min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.1522,04Mar21,120min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.2108,04Mar21,120min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.4392,04Mar21,120min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
1.3782,04Mar21,120min,TB > NULL,Malathion,40ppm,rep1,TopLeft
1.1219,04Mar21,120min,TB > NULL,Malathion,40ppm,rep2,TopLeft
6.625,04Mar21,15min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.722,04Mar21,15min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.6438,04Mar21,15min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
2.7994,04Mar21,15min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
5.2762,04Mar21,15min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
6.1438,04Mar21,15min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.8744,04Mar21,15min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
3.3552,04Mar21,15min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.3038,04Mar21,15min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.6595,04Mar21,15min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
9.3206,04Mar21,15min,HR > NULL,Malathion,40ppm,rep1,TopLeft
5.4143,04Mar21,15min,HR > NULL,Malathion,40ppm,rep2,TopLeft
4.8612,04Mar21,15min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.1898,04Mar21,15min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.2704,04Mar21,15min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
1.5766,04Mar21,15min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
3.3154,04Mar21,15min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
3.2749,04Mar21,15min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.4108,04Mar21,15min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
2.8135,04Mar21,15min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.5413,04Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.1968,04Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
6.4305,04Mar21,15min,TB > NULL,Malathion,40ppm,rep1,TopLeft
4.5727,04Mar21,15min,TB > NULL,Malathion,40ppm,rep2,TopLeft
5.3848,04Mar21,30min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.246,04Mar21,30min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.9887,04Mar21,30min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
5.0628,04Mar21,30min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
2.8251,04Mar21,30min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
3.9569,04Mar21,30min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.0249,04Mar21,30min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
3.5478,04Mar21,30min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.1018,04Mar21,30min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.2584,04Mar21,30min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
4.0592,04Mar21,30min,HR > NULL,Malathion,40ppm,rep1,TopLeft
2.7733,04Mar21,30min,HR > NULL,Malathion,40ppm,rep2,TopLeft
3.3032,04Mar21,30min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.9528,04Mar21,30min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.3392,04Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
1.3741,04Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
3.6135,04Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
2.8349,04Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
4.7386,04Mar21,30min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.3992,04Mar21,30min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.6575,04Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.533,04Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.4031,04Mar21,30min,TB > NULL,Malathion,40ppm,rep1,TopLeft
3.847,04Mar21,30min,TB > NULL,Malathion,40ppm,rep2,TopLeft
4.7217,04Mar21,45min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
4.6363,04Mar21,45min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
3.326,04Mar21,45min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
4.4202,04Mar21,45min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.8409,04Mar21,45min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
3.5123,04Mar21,45min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
4.1814,04Mar21,45min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
2.276,04Mar21,45min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.1437,04Mar21,45min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.5687,04Mar21,45min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.2309,04Mar21,45min,HR > NULL,Malathion,40ppm,rep1,TopLeft
2.1941,04Mar21,45min,HR > NULL,Malathion,40ppm,rep2,TopLeft
3.7577,04Mar21,45min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
1.869,04Mar21,45min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.4854,04Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
1.0366,04Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.7827,04Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.7804,04Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.7049,04Mar21,45min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.7146,04Mar21,45min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.3592,04Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.7654,04Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
2.8497,04Mar21,45min,TB > NULL,Malathion,40ppm,rep1,TopLeft
1.2813,04Mar21,45min,TB > NULL,Malathion,40ppm,rep2,TopLeft
4.9907,04Mar21,5min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
5.5649,04Mar21,5min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
7.1019,04Mar21,5min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
6.5169,04Mar21,5min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.9142,04Mar21,5min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
7.1175,04Mar21,5min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
6.4044,04Mar21,5min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
6.707,04Mar21,5min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
4.8515,04Mar21,5min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
5.3452,04Mar21,5min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.5113,04Mar21,5min,HR > NULL,Malathion,40ppm,rep1,TopLeft
3.0624,04Mar21,5min,HR > NULL,Malathion,40ppm,rep2,TopLeft
6.3532,04Mar21,5min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.8344,04Mar21,5min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.0745,04Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.6312,04Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.7474,04Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
4.6205,04Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
6.1678,04Mar21,5min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
3.797,04Mar21,5min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
3.2482,04Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
3.974,04Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.4685,04Mar21,5min,TB > NULL,Malathion,40ppm,rep1,TopLeft
9.0429,04Mar21,5min,TB > NULL,Malathion,40ppm,rep2,TopLeft
5.6203,04Mar21,60min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.5299,04Mar21,60min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.0134,04Mar21,60min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.8457,04Mar21,60min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.2246,04Mar21,60min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.1189,04Mar21,60min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.6182,04Mar21,60min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.5255,04Mar21,60min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
0.5307,04Mar21,60min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.2994,04Mar21,60min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
2.2764,04Mar21,60min,HR > NULL,Malathion,40ppm,rep1,TopLeft
1.8736,04Mar21,60min,HR > NULL,Malathion,40ppm,rep2,TopLeft
2.052,04Mar21,60min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
1.9021,04Mar21,60min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.0284,04Mar21,60min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
0.6528,04Mar21,60min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.1736,04Mar21,60min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.8117,04Mar21,60min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.2677,04Mar21,60min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.3695,04Mar21,60min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.4717,04Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.204,04Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
1.3358,04Mar21,60min,TB > NULL,Malathion,40ppm,rep1,TopLeft
0.5976,04Mar21,60min,TB > NULL,Malathion,40ppm,rep2,TopLeft
3.0872,04Mar21,90min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.6727,04Mar21,90min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
3.1801,04Mar21,90min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.3986,04Mar21,90min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
0.4938,04Mar21,90min,HR > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.6782,04Mar21,90min,HR > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.7415,04Mar21,90min,HR > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.5167,04Mar21,90min,HR > NULL,Bendiocarb,40ppm,rep2,TopLeft
0.8129,04Mar21,90min,HR > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.4283,04Mar21,90min,HR > NULL,Imidacloprid,40ppm,rep2,TopLeft
1.52,04Mar21,90min,HR > NULL,Malathion,40ppm,rep1,TopLeft
2.207,04Mar21,90min,HR > NULL,Malathion,40ppm,rep2,TopLeft
1.545,04Mar21,90min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.2754,04Mar21,90min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
0.8228,04Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
0.7007,04Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.3875,04Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
2.6853,04Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.2306,04Mar21,90min,TB > NULL,Bendiocarb,40ppm,rep1,TopLeft
0.9494,04Mar21,90min,TB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.0691,04Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.0966,04Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep2,TopLeft
1.3235,04Mar21,90min,TB > NULL,Malathion,40ppm,rep1,TopLeft
1.216,04Mar21,90min,TB > NULL,Malathion,40ppm,rep2,TopLeft
4.2673,05Mar21,0min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.8497,05Mar21,0min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
5.7709,05Mar21,0min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.926,05Mar21,0min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
5.6747,05Mar21,0min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
3.9162,05Mar21,0min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
5.5094,05Mar21,0min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
5.9227,05Mar21,0min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
4.4468,05Mar21,0min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
8.2923,05Mar21,0min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
6.4623,05Mar21,0min,FB > NULL,Malathion,40ppm,rep1,TopLeft
4.223,05Mar21,0min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.0212,05Mar21,10min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.3449,05Mar21,10min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
4.4264,05Mar21,10min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.854,05Mar21,10min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.4078,05Mar21,10min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
6.9307,05Mar21,10min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.2049,05Mar21,10min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.4618,05Mar21,10min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.7113,05Mar21,10min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
3.49,05Mar21,10min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.4264,05Mar21,10min,FB > NULL,Malathion,40ppm,rep1,TopLeft
4.2721,05Mar21,10min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.9258,05Mar21,120min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
4.5388,05Mar21,120min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.4642,05Mar21,120min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
2.3537,05Mar21,120min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.4585,05Mar21,120min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.7221,05Mar21,120min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.0327,05Mar21,120min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.8773,05Mar21,120min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
3.3897,05Mar21,120min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.7832,05Mar21,120min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
1.3501,05Mar21,120min,FB > NULL,Malathion,40ppm,rep1,TopLeft
0.8758,05Mar21,120min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.2675,05Mar21,15min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
5.2282,05Mar21,15min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
3.4546,05Mar21,15min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
2.6899,05Mar21,15min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
4.7927,05Mar21,15min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
6.4971,05Mar21,15min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.8242,05Mar21,15min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.3888,05Mar21,15min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
4.1065,05Mar21,15min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.6151,05Mar21,15min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.6109,05Mar21,15min,FB > NULL,Malathion,40ppm,rep1,TopLeft
3.4868,05Mar21,15min,FB > NULL,Malathion,40ppm,rep2,TopLeft
2.104,05Mar21,30min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
3.6413,05Mar21,30min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.8242,05Mar21,30min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
2.68,05Mar21,30min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
2.3264,05Mar21,30min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
5.9996,05Mar21,30min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
2.258,05Mar21,30min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
4.0398,05Mar21,30min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.1956,05Mar21,30min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
0.6156,05Mar21,30min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.1956,05Mar21,30min,FB > NULL,Malathion,40ppm,rep1,TopLeft
4.3373,05Mar21,30min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.4588,05Mar21,45min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
1.468,05Mar21,45min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.4481,05Mar21,45min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.3597,05Mar21,45min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
6.6382,05Mar21,45min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
5.286,05Mar21,45min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.3052,05Mar21,45min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
0.9923,05Mar21,45min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.0879,05Mar21,45min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
2.523,05Mar21,45min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.4707,05Mar21,45min,FB > NULL,Malathion,40ppm,rep1,TopLeft
5.0437,05Mar21,45min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.9507,05Mar21,5min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
4.6984,05Mar21,5min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
3.7537,05Mar21,5min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.9065,05Mar21,5min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
5.2428,05Mar21,5min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
5.9567,05Mar21,5min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
3.8196,05Mar21,5min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
4.5376,05Mar21,5min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
3.3591,05Mar21,5min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
3.6344,05Mar21,5min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
5.9326,05Mar21,5min,FB > NULL,Malathion,40ppm,rep1,TopLeft
2.4674,05Mar21,5min,FB > NULL,Malathion,40ppm,rep2,TopLeft
1.8436,05Mar21,60min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
2.7793,05Mar21,60min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
2.4279,05Mar21,60min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
4.2482,05Mar21,60min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
2.0414,05Mar21,60min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
3.1604,05Mar21,60min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.8774,05Mar21,60min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
1.2522,05Mar21,60min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
1.5733,05Mar21,60min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.8999,05Mar21,60min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.6111,05Mar21,60min,FB > NULL,Malathion,40ppm,rep1,TopLeft
3.7324,05Mar21,60min,FB > NULL,Malathion,40ppm,rep2,TopLeft
0.9743,05Mar21,90min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,TopLeft
1.2462,05Mar21,90min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,TopLeft
1.1789,05Mar21,90min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,TopLeft
3.0607,05Mar21,90min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,TopLeft
1.5321,05Mar21,90min,FB > Cyp6g1,Malathion,40ppm,rep1,TopLeft
1.9102,05Mar21,90min,FB > Cyp6g1,Malathion,40ppm,rep2,TopLeft
1.8976,05Mar21,90min,FB > NULL,Bendiocarb,40ppm,rep1,TopLeft
2.2213,05Mar21,90min,FB > NULL,Bendiocarb,40ppm,rep2,TopLeft
2.3949,05Mar21,90min,FB > NULL,Imidacloprid,40ppm,rep1,TopLeft
1.9992,05Mar21,90min,FB > NULL,Imidacloprid,40ppm,rep2,TopLeft
3.3399,05Mar21,90min,FB > NULL,Malathion,40ppm,rep1,TopLeft
1.4362,05Mar21,90min,FB > NULL,Malathion,40ppm,rep2,TopLeft
4.5752,04Mar21,0min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,TopRight
4.1297,04Mar21,0min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,TopRight
6.8286,04Mar21,0min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,TopRight
3.6802,04Mar21,0min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
5.6999,04Mar21,0min,HR > Cyp6g1,Malathion,40ppm,rep1,TopRight
7.7575,04Mar21,0min,HR > Cyp6g1,Malathion,40ppm,rep2,TopRight
5.0626,04Mar21,0min,HR > NULL,Bendiocarb,40ppm,rep1,TopRight
8.861,04Mar21,0min,HR > NULL,Bendiocarb,40ppm,rep2,TopRight
5.2227,04Mar21,0min,HR > NULL,Imidacloprid,40ppm,rep1,TopRight
6.6642,04Mar21,0min,HR > NULL,Imidacloprid,40ppm,rep2,TopRight
4.8837,04Mar21,0min,HR > NULL,Malathion,40ppm,rep1,TopRight
5.6037,04Mar21,0min,HR > NULL,Malathion,40ppm,rep2,TopRight
